execution_time_lapack, 12, 250, matrices/matrix_n=250_0.dat, 26, 0.013978, 0.001237, 0.00164, 0.001564, 0.001436, 0.001478, 0.001537, 0.001401, 0.001596, 0.001468
execution_time_sequential, 12, 250, matrices/matrix_n=250_0.dat, 22, 0.008376, 0.001214, 0.001179, 0.001188, 0.001222, 0.001178, 0.001182, 0.001181, 0.001178, 0.0012
execution_time_parallel, 12, 250, matrices/matrix_n=250_0.dat, 26, 0.079209, 0.001714, 0.001645, 0.001644, 0.001605, 0.001674, 0.001618, 0.001729, 0.001675, 0.00162
execution_time_lookahead_48, 12, 250, matrices/matrix_n=250_0.dat, 150, 0.011367, 0.002623, 0.002383, 0.002166, 0.002141, 0.002162, 0.00217, 0.002139, 0.002192, 0.002158
execution_time_lapack, 12, 300, matrices/matrix_n=300_0.dat, 30, 0.00259, 0.002012, 0.00191, 0.001926, 0.001911, 0.001936, 0.001903, 0.001905, 0.001932, 0.001909
execution_time_sequential, 12, 300, matrices/matrix_n=300_0.dat, 18, 0.003245, 0.003034, 0.001844, 0.001867, 0.00197, 0.001797, 0.002007, 0.001791, 0.001989, 0.001823
execution_time_parallel, 12, 300, matrices/matrix_n=300_0.dat, 18, 0.030804, 0.002246, 0.002152, 0.002061, 0.002116, 0.002174, 0.002119, 0.002155, 0.002184, 0.002169
execution_time_lookahead_48, 12, 300, matrices/matrix_n=300_0.dat, 154, 0.004437, 0.004811, 0.004073, 0.004072, 0.004068, 0.004063, 0.004052, 0.004044, 0.004055, 0.004058
execution_time_lapack, 12, 400, matrices/matrix_n=400_0.dat, 22, 0.005102, 0.004081, 0.004093, 0.004072, 0.004067, 0.004069, 0.004067, 0.00407, 0.004069, 0.004078
execution_time_sequential, 12, 400, matrices/matrix_n=400_0.dat, 22, 0.005842, 0.005619, 0.005216, 0.005212, 0.005268, 0.005384, 0.005076, 0.005063, 0.005157, 0.005208
execution_time_parallel, 12, 400, matrices/matrix_n=400_0.dat, 22, 0.019245, 0.003775, 0.003368, 0.003476, 0.003397, 0.003489, 0.003444, 0.003421, 0.003404, 0.003479
execution_time_lookahead_48, 12, 400, matrices/matrix_n=400_0.dat, 30, 0.056554, 0.009357, 0.009328, 0.009136, 0.009133, 0.009041, 0.008793, 0.008674, 0.008816, 0.008844
execution_time_lapack, 12, 500, matrices/matrix_n=500_0.dat, 18, 0.007737, 0.00742, 0.007947, 0.007541, 0.00731, 0.007291, 0.007277, 0.007284, 0.007284, 0.007272
execution_time_sequential, 12, 500, matrices/matrix_n=500_0.dat, 18, 0.008435, 0.007696, 0.007806, 0.007717, 0.007533, 0.007717, 0.007505, 0.007681, 0.007645, 0.007692
execution_time_parallel, 12, 500, matrices/matrix_n=500_0.dat, 22, 0.043503, 0.006348, 0.006298, 0.00621, 0.006309, 0.006175, 0.006291, 0.006166, 0.006012, 0.006018
execution_time_lookahead_48, 12, 500, matrices/matrix_n=500_0.dat, 30, 0.040592, 0.014638, 0.015463, 0.014898, 0.014644, 0.014832, 0.015124, 0.014104, 0.013596, 0.013002
execution_time_lapack, 12, 625, matrices/matrix_n=625_0.dat, 18, 0.020213, 0.017213, 0.01318, 0.012949, 0.013029, 0.018711, 0.013002, 0.012963, 0.012963, 0.012923
execution_time_sequential, 12, 625, matrices/matrix_n=625_0.dat, 18, 0.019221, 0.016957, 0.016873, 0.017196, 0.017197, 0.017217, 0.016914, 0.017208, 0.017258, 0.013215
execution_time_parallel, 12, 625, matrices/matrix_n=625_0.dat, 18, 0.100866, 0.00892, 0.008975, 0.00918, 0.009091, 0.009057, 0.009064, 0.008605, 0.008565, 0.008613
execution_time_lookahead_48, 12, 625, matrices/matrix_n=625_0.dat, 30, 0.052292, 0.022999, 0.022424, 0.022158, 0.021918, 0.021911, 0.021177, 0.02142, 0.021644, 0.02129
execution_time_lapack, 12, 750, matrices/matrix_n=750_0.dat, 26, 0.023807, 0.021081, 0.022672, 0.022867, 0.022351, 0.022118, 0.021771, 0.021677, 0.021645, 0.021706
execution_time_sequential, 12, 750, matrices/matrix_n=750_0.dat, 34, 0.028887, 0.025365, 0.025908, 0.025736, 0.025558, 0.024808, 0.024449, 0.022079, 0.022112, 0.02213
execution_time_parallel, 12, 750, matrices/matrix_n=750_0.dat, 22, 0.054975, 0.012928, 0.012888, 0.013148, 0.012969, 0.012927, 0.013116, 0.012624, 0.012615, 0.012447
execution_time_lookahead_48, 12, 750, matrices/matrix_n=750_0.dat, 22, 0.09443, 0.037986, 0.036168, 0.035248, 0.034137, 0.035087, 0.034542, 0.034454, 0.033804, 0.034987
execution_time_lapack, 12, 1000, matrices/matrix_n=1000_0.dat, 34, 0.047544, 0.043123, 0.042713, 0.042532, 0.043396, 0.042674, 0.042529, 0.044343, 0.042443, 0.042414
execution_time_sequential, 12, 1000, matrices/matrix_n=1000_0.dat, 38, 0.070603, 0.0433, 0.04416, 0.042997, 0.043826, 0.042679, 0.04304, 0.042373, 0.042851, 0.042822
