execution_time_lapack, 42, 250, matrices/matrix_n=250_0.dat, 26, 0.020578, 0.00119, 0.001336, 0.001182, 0.001206, 0.00118, 0.001179, 0.0012, 0.001182, 0.001204
execution_time_sequential, 42, 250, matrices/matrix_n=250_0.dat, 34, 0.008422, 0.001268, 0.001251, 0.001399, 0.001249, 0.001932, 0.001924, 0.001899, 0.001918, 0.001892
execution_time_parallel, 42, 250, matrices/matrix_n=250_0.dat, 26, 0.157854, 0.00186, 0.001721, 0.001566, 0.001574, 0.001616, 0.001605, 0.001604, 0.001655, 0.001506
execution_time_lookahead_48, 42, 250, matrices/matrix_n=250_0.dat, 146, 0.012784, 0.00296, 0.00282, 0.002236, 0.002308, 0.002345, 0.002203, 0.002299, 0.002178, 0.002187
execution_time_lapack, 42, 300, matrices/matrix_n=300_0.dat, 26, 0.003245, 0.002528, 0.002922, 0.0024, 0.002534, 0.002502, 0.002378, 0.002502, 0.002504, 0.002396
execution_time_sequential, 42, 300, matrices/matrix_n=300_0.dat, 26, 0.003121, 0.00256, 0.002399, 0.002318, 0.002435, 0.002464, 0.002339, 0.002759, 0.003243, 0.002901
execution_time_parallel, 42, 300, matrices/matrix_n=300_0.dat, 30, 0.106435, 0.002297, 0.002111, 0.002178, 0.002181, 0.002362, 0.002178, 0.002211, 0.00204, 0.002184
execution_time_lookahead_48, 42, 300, matrices/matrix_n=300_0.dat, 158, 0.004495, 0.004731, 0.004063, 0.004035, 0.004034, 0.00406, 0.004051, 0.00406, 0.0041, 0.004105
execution_time_lapack, 42, 400, matrices/matrix_n=400_0.dat, 26, 0.005472, 0.00516, 0.005147, 0.005156, 0.005147, 0.005063, 0.005191, 0.005091, 0.005393, 0.00463
execution_time_sequential, 42, 400, matrices/matrix_n=400_0.dat, 22, 0.006143, 0.005448, 0.005492, 0.005363, 0.005415, 0.005373, 0.005278, 0.005281, 0.005215, 0.00529
execution_time_parallel, 42, 400, matrices/matrix_n=400_0.dat, 34, 0.12908, 0.004027, 0.003864, 0.004082, 0.003956, 0.004067, 0.00406, 0.003995, 0.004057, 0.004242
execution_time_lookahead_48, 42, 400, matrices/matrix_n=400_0.dat, 46, 0.134203, 0.010395, 0.01029, 0.010144, 0.010192, 0.010621, 0.010269, 0.010073, 0.009868, 0.010052
execution_time_lapack, 42, 500, matrices/matrix_n=500_0.dat, 38, 0.011358, 0.01061, 0.010758, 0.01066, 0.01052, 0.010493, 0.010454, 0.010471, 0.010468, 0.010533
execution_time_sequential, 42, 500, matrices/matrix_n=500_0.dat, 10, 0.014251, 0.013431, 0.013429, 0.013415, 0.013414, 0.013242, 0.009859, 0.009196, 0.009234, 0.009199
execution_time_parallel, 42, 500, matrices/matrix_n=500_0.dat, 22, 0.121769, 0.006146, 0.006144, 0.006321, 0.006315, 0.006346, 0.006188, 0.006235, 0.00649, 0.006219
execution_time_lookahead_48, 42, 500, matrices/matrix_n=500_0.dat, 50, 0.113068, 0.015895, 0.015109, 0.016, 0.014866, 0.015326, 0.015266, 0.015634, 0.015241, 0.015196
execution_time_lapack, 42, 625, matrices/matrix_n=625_0.dat, 14, 0.019387, 0.019054, 0.01661, 0.014088, 0.014122, 0.014104, 0.014088, 0.014096, 0.014101, 0.014118
execution_time_sequential, 42, 625, matrices/matrix_n=625_0.dat, 14, 0.015873, 0.015059, 0.014617, 0.014519, 0.014503, 0.014471, 0.014462, 0.014486, 0.014454, 0.014516
execution_time_parallel, 42, 625, matrices/matrix_n=625_0.dat, 22, 0.073688, 0.010988, 0.010441, 0.010348, 0.01003, 0.010282, 0.010338, 0.010197, 0.010342, 0.010193
execution_time_lookahead_48, 42, 625, matrices/matrix_n=625_0.dat, 42, 0.160502, 0.025315, 0.025283, 0.025196, 0.024498, 0.025081, 0.024874, 0.024683, 0.025308, 0.024999
execution_time_lapack, 42, 750, matrices/matrix_n=750_0.dat, 14, 0.02551, 0.024345, 0.024268, 0.024212, 0.024157, 0.02414, 0.023895, 0.023887, 0.023888, 0.023886
execution_time_sequential, 42, 750, matrices/matrix_n=750_0.dat, 14, 0.038754, 0.025913, 0.024599, 0.024058, 0.024049, 0.02404, 0.024063, 0.024036, 0.024038, 0.024052
